train_loss,val_loss,train_miou,val_miou,train_weighted_miou,val_weighted_miou
0.863199137801292,0.8430273699760437,0.6038411170988559,0.6550177801756512,0.8499194181048705,0.8677676638811105
0.8609994827900957,0.8430364974339803,0.606260002828606,0.638358555943183,0.8511169349133296,0.8642117876845677
0.8568048025137626,0.8437143429120382,0.6163529490905973,0.6427261592434119,0.8528010324743199,0.8680667978966626
0.8580332850449838,0.8429205520947775,0.6143664259657005,0.6264243413614414,0.8528814254624753,0.8651371725509471
0.8567736242841554,0.8805014554659526,0.6157918716239188,0.6058704961677591,0.8531341547595184,0.8430565805000069
0.851195071567625,0.8372393941879273,0.6281324366263521,0.6477581719756572,0.8550615753552256,0.8664608029178268
0.8471279020277446,0.8357650399208069,0.6331398741568267,0.6449202999145708,0.8577235912276099,0.8689533314152948
0.8400508211363082,0.8413733204205831,0.647835829743673,0.6522427121103491,0.8608273926404376,0.8713757175838739
0.841016120158586,0.8321338399251302,0.6490392558080428,0.6474740913266522,0.8609332824936772,0.8698700968270305
0.8336456674057365,0.8228412898381551,0.6560792656651006,0.6623437836215258,0.864617996777759,0.8734449472060611
0.8332842756437775,0.8292615898450215,0.6665205577355117,0.6629217088990874,0.8651807890180937,0.8733471732005457
0.8279636932299441,0.8463034232457479,0.6724626414512528,0.6556154992573717,0.867696029463907,0.8685618618879039
0.8248303386589024,0.8233166090647379,0.6762293362425468,0.6675245795620908,0.8692994970656899,0.8758408670134099
0.8209235228148083,0.8239788309733073,0.6850760326847861,0.6717568295090346,0.8713838030175498,0.876840910250991
0.8201533047944908,0.8305446132024129,0.687662617818451,0.6751662995520044,0.8722239822950968,0.8770878206250536
0.8165124420751662,0.8205266912778219,0.6944521386085973,0.6790672174765645,0.8743656325094016,0.8785308417952667
0.8142472703584889,0.8236739325523377,0.6988184332885493,0.6799638443926487,0.8752212581985497,0.8789463193562573
0.8160126157254981,0.8264155379931132,0.6984184316774001,0.6810555939418894,0.8753122436711456,0.8796035013688699
0.8147448625340558,0.8255968793233236,0.6988664228895157,0.6815954261888141,0.8754136905084053,0.8793436015332196
0.8286423921185052,0.8037965313593547,0.6660196890001078,0.6907853137330111,0.8674540817102778,0.8822130124057446
0.8254458554239081,0.8078042562802633,0.6699498714840205,0.6916743084373307,0.8680147574781227,0.8814586959178752
0.8216226236932229,0.797728758653005,0.6780338281393484,0.6960906628950327,0.8689055739815985,0.8827484937793735
0.8172017117874735,0.8035400859514872,0.6774298612499646,0.6898321343501647,0.8698577496352022,0.8822879944753413
0.8175196523634379,0.8015313951174418,0.6752795378630473,0.6905079418639678,0.8694370777778829,0.881427460139435
0.814466973079131,0.8084007938702901,0.6806098574958088,0.6873993031405353,0.8705270801938368,0.88365604663398
0.813157894667363,0.8040757958094279,0.6864670284618084,0.6862316028087768,0.8715156681510294,0.881980243101129
0.8082387143333486,0.8081945451100667,0.6934553594747883,0.6910176296397639,0.8736877491997982,0.883120733680872
0.8091336508725313,0.8068822367986044,0.6958832737511835,0.685827706378001,0.8732300646176506,0.8824797234056315
0.8082205573184378,0.7958811219533285,0.6967420350881458,0.6897489101424256,0.8738941381844914,0.8811443501582449
0.8047334103776305,0.8126863710085551,0.703060400707433,0.6902668315142751,0.8762262840491264,0.8829000109229823
0.8028047076807726,0.7990365878740946,0.7040186431800852,0.693614361609391,0.8760575163547103,0.8822350274429549
0.8036910805526196,0.7950622836748759,0.7040087480423767,0.6976471628276898,0.876565975634171,0.885135717557287
0.7980544963139016,0.7949766198794047,0.7104252162893008,0.6986266622608239,0.8790263523808581,0.8847751153831742
0.7984472571203373,0.7957186834017436,0.7106582925984469,0.7004821523746796,0.87885327231104,0.8856868262711796
0.7959627539119465,0.800060171286265,0.717660102691379,0.7013596101762424,0.8800835332183409,0.8860616568120983
0.7971705114281418,0.8007805530230204,0.7169562644996362,0.699638252569608,0.8797097062519177,0.8854686505216631
0.796881851733931,0.8004111528396607,0.7190141005417313,0.6999334412960155,0.8800249165059182,0.8860786413465045
0.7935190640839954,0.8004694159825643,0.7217897085282796,0.701105315351376,0.8816207619369315,0.8855426570797438
0.7939636201266475,0.7978967269261678,0.7219294568935511,0.7020049214131143,0.8813925675457466,0.8860595242437926
0.817467885529435,0.7721248761812846,0.6766924696176183,0.7423504830860694,0.8720368814798155,0.8910856771522592
0.8133476972579956,0.7565255808830261,0.6761011387388811,0.7438418581939554,0.8715743100675547,0.8915946969112124
0.8097277953720733,0.7673064668973287,0.6805316162223916,0.7324178219966163,0.8717838982528652,0.8883926306277635
0.805934952609491,0.7712983703613281,0.684031260084678,0.7392598042819319,0.8729030637525625,0.8889078472288104
0.8047877776142734,0.7738834357261658,0.685878816809387,0.7427302357508382,0.8740323558640399,0.8895703679728761
0.8013166651229731,0.7791237330436707,0.6892403214276022,0.7376013513297061,0.8751647742588643,0.8887429869747356
0.8021903728078675,0.7675600655873617,0.6918723995261399,0.7441344365656016,0.8761623569246466,0.890704902649571
0.7997120210788394,0.7668023196856181,0.6957255136919588,0.737200123653659,0.8761001229054914,0.8878047154987145
0.8002124034718379,0.7671896171569824,0.696337376256292,0.7427266606399255,0.8763885593667698,0.889757083611865
0.79500586014466,0.7564496612548828,0.7012690583648682,0.7443980387821169,0.8779374119766161,0.891595107599204
0.7933440682471998,0.7651544197400411,0.7036244709776317,0.7451648461220357,0.8793606071734583,0.8912143107952836
0.7914442037976028,0.7756751982371012,0.7076510086454032,0.747121384963092,0.8798606489386739,0.8896686064224951
0.7926551007584437,0.7659646511077881,0.7097705172111967,0.7469679554442166,0.880368172145205,0.8926988697454381
0.7893924359107177,0.769237638314565,0.7128947480366149,0.7500486910632341,0.8816295554014266,0.8924902924404831
0.7903849620547071,0.7643349552154541,0.716821589589796,0.7513075913652753,0.8818164995418247,0.8932185474022032
0.7877483795953277,0.7666012565294902,0.7183187155906857,0.7534683836092072,0.8826207341169469,0.8931802660876661
0.7850435720194107,0.765427356561025,0.722336376428259,0.7542729824847887,0.8838167498435143,0.8935309493853116
0.7880715269770399,0.7629216345151265,0.7192851484203022,0.7543646120556519,0.8835180884533621,0.8934961421799379
0.7858677350434681,0.7636233544349671,0.7218431769031077,0.7537521374337559,0.8843490968725678,0.8938777439173633
0.785312048740835,0.7674955256779988,0.7232474626413898,0.7531259234282408,0.8847452843423416,0.8939198901705268
0.8157620654010133,0.7789102705319723,0.6676634902818029,0.7239733675099496,0.8702729325168259,0.8847044351892681
0.8108226366891157,0.7848478492101033,0.6612935785395847,0.6961515193221793,0.868419349423646,0.8722833313233341
0.8057200992667435,0.7806593139966329,0.663353569196951,0.7169144193939506,0.868785448712219,0.8835550310385997
0.8001474076069441,0.7755740324656168,0.6715458802475235,0.7240110944254358,0.869947648982925,0.8799578998390876
0.7987947005953565,0.7781423616409302,0.6775592172072045,0.7213672747170193,0.871583463764864,0.8807769912469431
0.7992391516298256,0.7826014550526937,0.6806775140804713,0.7167236986520907,0.8715038923411278,0.8823559384511469
0.7976930575482797,0.7741583752632141,0.6854011710333638,0.7270781762283735,0.8722908421537752,0.885340468948332
0.7937078971990803,0.7740468939145406,0.6861761834074005,0.724648429325593,0.8742597117402444,0.8868759469528327
0.791042362883587,0.774822538693746,0.6938261766354593,0.7322112136855452,0.8755632502354771,0.8864820939582101
0.7899666564576577,0.7695425613721212,0.6965884789519803,0.7410939369508289,0.8767161280409936,0.8889997057823994
0.7889396032230966,0.767355870405833,0.7004305803609734,0.7310743023811844,0.877795442217611,0.8887117092528571
0.785736664429607,0.7762905589739482,0.7083967926250164,0.7389995149622635,0.8800447812845366,0.8891645517017448
0.7828613821692114,0.7724072019259135,0.7133825042942882,0.7439682778610205,0.8814594831794333,0.8915313695801069
0.7811811318333517,0.7718756063779195,0.7174161888279336,0.7438290508738868,0.8830132126722727,0.8903791141438061
0.7791411006610666,0.7668315251668294,0.7219982810902325,0.7460649898507854,0.8839034092954705,0.8923457869903249
0.7781643609472569,0.7693720459938049,0.7252548002373521,0.7502475752171763,0.8843718923363654,0.8922032349382815
0.7775659865180918,0.7675635147094727,0.729114200472121,0.7538976928151442,0.885883742976465,0.8935479206974026
0.7732824053140295,0.7654527187347412,0.7338496532621409,0.7524752208344901,0.8872522699934674,0.8933546400931004
0.7751011300407,0.7672411592801412,0.7313795898636276,0.7534943050020302,0.887129235124973,0.8934826012847902
0.7736500439627859,0.7680526789029439,0.7333615909740517,0.7525595136604398,0.887666129491821,0.8939042318730789
0.8015774636460631,0.7832501808802287,0.6857913494912458,0.7242339068974808,0.8739086974054003,0.883903515412394
0.8036290389179384,0.7807142400741577,0.6723671479827547,0.7078054998946888,0.8703724500684616,0.8812994667857645
0.7999232333378504,0.7894909278551737,0.674023100897735,0.7143903396629501,0.870855265814767,0.881888766597719
0.7941328005102657,0.8031730063756307,0.6812458542605476,0.6964957605981,0.8721913690169684,0.8674587684810015
0.7944897709276852,0.7738443160057068,0.6836966615766702,0.7172117060237094,0.8731183441312523,0.8794586556703735
0.795245352807461,0.790384848912557,0.6886649448378029,0.7178501664161011,0.872897710561658,0.8817489709534448
0.7944220262485863,0.775390694141388,0.6925053133110399,0.7268069419001242,0.8739680630370842,0.884555009283028
0.7908333889990045,0.7810177707672119,0.6919768959685445,0.7167519866593374,0.875734358640786,0.8846703694811215
0.7878074806008563,0.775670915444692,0.6990664056289944,0.7285163059428512,0.8771875797463421,0.8860192734252259
0.7876752620975443,0.7775011436144511,0.7011845957237149,0.7351522072223726,0.8777989316319503,0.885510931431044
0.7852972153849249,0.7694560098648071,0.7068919418274312,0.7313978002133895,0.8793787920776518,0.8882072355753703
0.7829028275989046,0.7802162313461304,0.7131558621346201,0.7374959467557041,0.8812831772171618,0.8882135160093227
0.7797833121062925,0.7768257061640421,0.7186444399371136,0.738155661791033,0.8827757959662778,0.8899310142240321
0.7779168210573645,0.7730415177345276,0.721882694419968,0.7388168626083709,0.8843147524624041,0.8895077845890365
0.7759507678499158,0.7696437271436055,0.7269274071137072,0.7428931319629191,0.8853427723943359,0.8916578188433046
0.7748117896934483,0.7705019744237264,0.729660005058208,0.7453476724376715,0.8856784986991133,0.89167060963254
0.7741709729569071,0.7687737242380778,0.7334180020577096,0.7507730810555209,0.8871078623184381,0.8929461106656933
0.7703851091381687,0.7671792801221212,0.737955127407196,0.7486384568686606,0.8883543598838008,0.892696177369745
0.772107376948299,0.7684431672096252,0.7356542601623134,0.7492465409721557,0.8882034634503021,0.8929410653760428
0.7703822681167781,0.770335677464803,0.7374712153007847,0.7491903715099323,0.8888997255498126,0.8933119158046756
